Date,VTI,ITOT,EFA,MXEA,VWO,EEM,SPY,IVV,IJH,MDY,IWM,VB,EWU,NDDUUK,VGK,IEV,EWJ,NDDUJN,AXJL,NDUECAXJ,NDEUCHF
19/05/2015,110.3,48.705,67.93,1936.2,44.04,42.78,213.03,214.5,153.93,280.66,124.88,123.53,19.58,6286.641,57.87,47.13,13.26,5447.921,70.399,414.198,521.779
20/05/2015,110.23,48.725,68.06,1938.4,43.98,42.75,212.88,214.29,153.94,280.72,125.11,123.65,19.7,6318.595,58.07,47.27,13.26,5459.321,70.172,412.819,518.049
21/05/2015,110.51,48.845,68.42,1948.41,43.85,42.6,213.5,214.91,154.11,281.02,124.97,123.65,19.9,6378.805,58.4,47.54,13.305,5475.661,70.172,411.045,514.431
22/05/2015,110.3,48.73,67.98,1935.25,43.96,42.74,212.99,214.46,153.97,280.79,124.43,123.45,19.7,6328.36,57.8,47.09,13.28,5461.497,70.56,415.656,523.145
23/05/2015,,,,,,,,,,,,,,,,,,,,,
24/05/2015,,,,,,,,,,,,,,,,,,,,,
25/05/2015,,,,1936.32,,,,,,,,,,6328.36,,,,5503.021,,415.004,523.103
26/05/2015,109.15,48.22,66.76,1906.44,43.31,42.06,210.7,212.13,152.27,277.63,123.24,122.24,19.36,6205.686,56.58,46.12,13.11,5433.04,70.44,415.202,532.086
27/05/2015,110.15,48.67,67.41,1915.7,43.42,42.07,212.7,214.16,153.64,280.15,124.75,123.38,19.51,6257.519,57.34,46.7,13.2,5407.526,69.82,411.523,529.237
28/05/2015,110.05,48.62,67.29,1913.47,42.81,41.52,212.46,213.88,153.32,279.62,124.64,123.25,19.49,6249.501,57.3,46.73,13.17,5430.025,69.079,407.204,514.509
29/05/2015,109.31,48.3,66.64,1898.98,42.34,41.12,211.14,212.58,152.315,277.69,123.89,122.48,19.33,6187.889,56.68,46.2,13.05,5435.281,68.63,406.256,511.842
30/05/2015,,,,,,,,,,,,,,,,,,,,,
31/05/2015,,,,,,,,,,,,,,,,,,,,,
01/06/2015,109.58,48.415,66.46,1891.21,42.31,40.96,211.57,212.95,152.57,278.26,124.28,122.78,19.13,6139.511,56.33,45.88,13.11,5430.683,68.51,406.5,517.883
02/06/2015,109.5,48.29,66.77,1903.56,42.46,41.12,211.36,212.78,152.7,278.46,124.52,122.93,19.21,6165.753,56.83,46.23,13.08,5431.973,68.6182,402.447,514.397
03/06/2015,109.88,48.51,67.14,1917.15,42.25,40.91,211.92,213.38,153.49,279.91,125.76,123.66,19.22,6186.323,57.28,46.63,13.13,5415.896,68.84,402.885,513.879
04/06/2015,109,48.13,66.42,1903.57,41.63,40.29,210.1292,211.66,152.14,277.35,124.5,122.5,19.03,6124.752,56.57,46.1,13.04,5409.883,67.581,400.774,513.417
05/06/2015,108.91,48.05,65.63,1865.8,41.43,40.11,209.77,211.19,152.56,278.15,125.4,122.99,18.86,6027.91,55.79,45.45,12.96,5335.581,67.2568,399.077,507.857
06/06/2015,,,,,,,,,,,,,,,,,,,,,
07/06/2015,,,,,,,,,,,,,,,,,,,,,
08/06/2015,108.24,47.715,65.54,1863.69,41.41,40.1,208.48,209.89,151.59,276.43,124.82,122.28,18.83,6026.341,55.76,45.43,12.89,5329.907,67.517,396.29,509.97
09/06/2015,108.15,47.73,65.18,1858.46,41.11,39.86,208.45,209.82,151.26,275.61,124.44,121.99,18.73,6012.984,55.55,45.2,12.76,5280.907,67.053,391.906,500.017
10/06/2015,109.47,48.32,66.55,1892.67,41.71,40.44,210.95,212.31,152.92,278.77,125.99,123.38,19.2,6170.541,56.92,46.33,12.97,5333.166,67.56,392.338,493.329
11/06/2015,109.78,48.445,66.73,1895.53,41.54,40.24,211.63,213.03,153.8,280.44,126.31,123.82,19.24,6175.173,57.03,46.43,13.03,5356.854,67.62,393.127,497.173
12/06/2015,109.06,48.135,66.2,1890.67,41.55,40.24,210.01,211.41,153.13,279.17,125.93,123.28,19.13,6147.536,56.45,45.98,12.96,5382.367,67.62,395.442,506.07
13/06/2015,,,,,,,,,,,,,,,,,,,,,
14/06/2015,,,,,,,,,,,,,,,,,,,,,
15/06/2015,108.56,47.89,65.8,1867.94,41.13,39.79,209.11,210.53,152.23,277.55,125.53,122.9,19.02,6070.047,55.86,45.48,13,5374.836,66.82,391.079,495.729
16/06/2015,109.16,48.18,65.78,1870.17,41.22,39.8,210.25,211.7,153.27,279.39,126.42,123.57,19.03,6100.011,55.9,45.51,12.94,5337.485,67.18,387.704,484.96
17/06/2015,109.34,48.27,65.63,1860.35,41.48,40.04,210.59,211.99,153.14,279.22,126.23,123.54,19.15,6107.114,55.84,45.45,12.83,5277.298,67.2094,390.464,490.266
18/06/2015,110.42,48.715,66.22,1881.39,41.85,40.41,212.78,214.12,154.44,281.66,127.92,124.81,19.34,6196.662,56.54,46.03,12.84,5274.021,67.511,391.556,487.148
19/06/2015,109.94,48.49,66.06,1882.91,41.47,40.06,210.81,212.85,153.94,279.85,127.86,124.73,19.24,6199.555,56.29,45.85,12.85,5329.038,67.386,391.602,484.878
20/06/2015,,,,,,,,,,,,,,,,,,,,,
21/06/2015,,,,,,,,,,,,,,,,,,,,,
22/06/2015,110.61,48.7749,67.31,1922.7,42.01,40.64,211.89,214.37,154.83,281.36,128.74,125.24,19.46,6277.552,57.6,46.92,13.05,5370.168,67.29,396.309,491.517
23/06/2015,110.72,48.81,67.49,1919.64,42.39,41.04,212.04,214.47,154.96,281.53,129.01,125.51,19.47,6251.067,57.52,46.85,13.2,5433.567,68.0222,399.528,501.589
24/06/2015,109.88,48.28,66.9,1913.5,42.17,40.75,210.5,211.78,153.02,278.87,127.92,124.3,19.38,6257.052,57.05,45.59,13.06,5421.99,67.59,400.064,505.468
25/06/2015,109.54,48.135,65.77,1910.1,42.02,40.31,209.86,211.11,152.56,277.96,127.85,124.03,19.02,6228.401,57.03,45.59,13.02,5420.603,67.141,398.482,500.113
26/06/2015,109.01,48.13,65.74,1898.82,41.25,39.93,209.82,211.17,152.85,278.39,127.5,123.87,18.9,6180.95,56.27,45.59,13.08,5398.775,66.37,394.339,488.086
27/06/2015,,,,,,,,,,,,,,,,,,,,,
28/06/2015,,,,,,,,,,,,,,,,,,,,,
29/06/2015,106.73,47.1,63.72,1855.33,40.34,39.04,205.42,206.73,149.65,272.63,124.28,121.03,18.35,6064.691,54.3,44.06,12.75,5316.437,65.1883,386.293,474.757
30/06/2015,107.02,47.225,63.49,1842.46,40.88,39.62,205.85,207.22,149.98,273.2,124.86,121.47,18.25,5967.251,53.98,43.73,12.81,5342.086,65.73,391.174,483.065
01/07/2015,107.72,47.58,63.9,1856.1,40.88,39.59,207.5,208.84,150.44,274.27,125.23,121.83,18.29,6009.344,54.24,43.97,12.9,5330.098,66.27,392.507,483.039
02/07/2015,107.58,47.525,63.98,1856.46,41.07,39.78,207.31,208.59,150.21,273.78,123.78,121.37,18.38,6022.622,54.27,43.96,12.9,5362.088,66.47,391.93,479.238
03/07/2015,,,,1848.42,,,,,,,,,,5979.467,,,,5395.199,,389.591,471.389
04/07/2015,,,,,,,,,,,,,,,,,,,,,
05/07/2015,,,,,,,,,,,,,,,,,,,,,
06/07/2015,107.3,47.37,62.69,1819.88,39.93,38.67,206.72,208.04,149.75,272.87,123.74,121.07,18.1,5933.19,53.01,42.88,12.81,5295.956,64.5,380.27,452.164
07/07/2015,107.89,47.635,62.71,1792.57,39.32,38.09,208.02,209.32,150.45,274.2,123.88,121.63,17.95,5769.837,52.96,42.84,12.84,5368.172,63.22,376.313,438.183
08/07/2015,106.09,46.855,61.25,1791.73,37.87,36.78,204.53,205.79,148.34,270.37,121.99,119.59,17.63,5796.668,52.2,42.21,12.31,5238.139,62.483,362.748,410.173
09/07/2015,106.31,46.955,62.26,1816.19,38.64,37.49,204.9,206.16,148.44,270.46,122.43,119.98,17.89,5888.787,53.12,42.95,12.46,5223.495,62.64,370.086,432.399
10/07/2015,107.6,47.525,64.3,1851.94,39.73,38.44,207.48,208.79,149.98,273.24,124.13,121.34,18.42,6016.595,55.33,44.75,12.66,5178.306,63.9,374.883,446.937
11/07/2015,,,,,,,,,,,,,,,,,,,,,
12/07/2015,,,,,,,,,,,,,,,,,,,,,
13/07/2015,108.82,48.045,64.54,1862.96,39.98,38.7,209.77,211.09,151.33,275.75,125.53,122.47,18.53,6081.74,55.35,44.78,12.83,5245.284,64.255,379.36,452.786
14/07/2015,109.31,48.25,65.08,1877.93,40.08,38.77,210.68,211.97,151.94,276.81,126.23,123.14,18.75,6111.071,55.82,45.16,12.91,5326.861,64.1,377.307,448.977
15/07/2015,109.17,48.18,64.84,1878.51,39.59,38.33,210.61,211.89,151.08,275.37,125.56,122.44,18.71,6128.029,55.56,44.95,12.9,5328.218,63.84,376.783,443.476
16/07/2015,109.93,48.56,65.4,1893.99,40.06,38.81,212.3,213.55,151.64,276.31,126.31,123.1,18.82,6157.528,56.05,45.36,12.95,5370.5,64.45,378.189,446.679
17/07/2015,109.96,48.565,65.31,1889.53,40.05,38.76,212.48,213.78,150.42,274.2,125.76,122.39,18.78,6154.941,55.89,45.2,12.98,5382.743,64.486,380.061,452.445
18/07/2015,,,,,,,,,,,,,,,,,,,,,
19/07/2015,,,,,,,,,,,,,,,,,,,,,
20/07/2015,109.97,48.605,65.46,1893.38,39.8,38.51,212.59,213.86,150.41,274.14,125.08,121.99,18.79,6147.465,56.04,45.34,12.98,5370.181,64.65,378.315,451.507
21/07/2015,109.49,48.395,65.27,1894.42,39.81,38.52,211.75,213.03,149.34,272.1,124.49,121.4,18.67,6120.849,55.85,45.17,12.94,5419.873,64.56,379.823,456.433
22/07/2015,109.33,48.27,64.77,1872.35,39.28,37.97,211.37,212.62,149.69,272.96,124.95,121.64,18.52,6054.081,55.45,44.84,12.88,5350.058,63.98,377.454,450.748
23/07/2015,108.7,48.025,64.6,1877.14,38.95,37.6,210.18,211.47,148.72,271.03,123.57,120.67,18.28,6001.667,55.27,44.71,12.87,5376.879,63.895,376.129,453.73
24/07/2015,107.56,47.52,63.89,1861.03,38.39,37.06,208,209.25,147.38,268.52,121.58,119.27,18.03,5923.767,54.65,44.18,12.75,5361.837,62.511,372.726,448.086
25/07/2015,,,,,,,,,,,,,,,,,,,,,
26/07/2015,,,,,,,,,,,,,,,,,,,,,
27/07/2015,106.85,47.23,63.42,1846.85,37.53,36.36,206.79,207.99,146.3,266.54,120.57,118.2,17.95,5883.861,54.23,43.83,12.7,5334.56,61.6053,364.299,429.063
28/07/2015,108.12,47.805,64.22,1848.58,37.89,36.73,209.33,210.58,147.8,269.35,121.6,119.39,18.24,5931.549,54.95,44.42,12.76,5278.501,62.565,364.268,428.762
29/07/2015,108.86,48.155,64.45,1861.95,38.24,37.09,210.77,211.99,149.48,272.45,121.94,120.43,18.38,6027.922,55.1,44.52,12.81,5281.759,63.035,366.23,431.76
30/07/2015,108.95,48.18,64.4,1858.97,38,36.72,210.82,212.06,149.83,273.05,122.29,120.66,18.49,6048.033,55.08,44.51,12.83,5306.879,63.019,364.668,429.263
31/07/2015,108.84,48.135,64.78,1879.75,38.32,37.12,210.5,211.76,150.01,273.49,122.96,121.12,18.54,6070.555,55.42,44.79,12.93,5367.23,63.65,366.351,431.059
01/08/2015,,,,,,,,,,,,,,,,,,,,,
02/08/2015,,,,,,,,,,,,,,,,,,,,,
03/08/2015,108.45,47.965,64.61,1877.37,37.69,36.5,209.79,211.04,149.55,272.66,122.35,120.55,18.43,6066.038,55.43,44.8,12.88,5358.435,62.46,362.702,425.673
04/08/2015,108.27,47.885,64.66,1876.74,37.81,36.63,209.38,210.6,149.47,272.41,122.06,120.34,18.51,6056.999,55.33,44.68,12.86,5355.615,62.46,363.665,426.642
05/08/2015,108.63,48.05,65,1878.5,37.85,36.64,210.07,211.39,150.28,273.86,122.34,120.73,18.64,6119.209,55.7,44.98,12.94,5328.809,62.74,363.796,428.77
06/08/2015,107.74,47.675,64.73,1875.28,37.58,36.32,208.35,209.69,148.86,271.21,120.69,119.42,18.59,6082.54,55.6,44.93,12.9,5365.96,61.7129,361.47,426.795
07/08/2015,107.43,47.5308,64.61,1868.64,37.54,36.3,207.95,209.18,148.63,270.89,119.88,118.88,18.54,6043.535,55.41,44.75,12.94,5405.739,62.02,362.036,430.868
08/08/2015,,,,,,,,,,,,,,,,,,,,,
09/08/2015,,,,,,,,,,,,,,,,,,,,,
10/08/2015,108.77,48.16,65.4,1883.89,38.18,36.91,210.57,211.83,150.88,274.99,121.26,120.4,18.68,6087.943,56.01,45.28,13.13,5426.201,62.6554,362.396,434.58
11/08/2015,107.79,47.73,64.4,1865.51,37.36,36.1,208.67,209.92,149.39,272.26,120.22,119.48,18.46,6032.577,55.29,44.66,12.9,5400.308,60.97,358.291,433.419
12/08/2015,107.9,47.755,63.94,1842.68,36.78,35.54,208.92,210.12,149.04,271.59,119.99,119.29,18.39,5975.025,54.95,44.4,12.82,5371.04,60.68,350.333,423.161
13/08/2015,107.75,47.715,63.9,1845.58,36.71,35.48,208.66,209.91,149.02,271.54,119.59,119.12,18.3,5981.564,54.79,44.27,12.92,5353.562,60.4886,352.451,426.105
14/08/2015,108.16,47.9,64,1840.94,36.82,35.53,209.42,210.63,149.99,273.29,120.36,119.79,18.38,5974.043,54.91,44.34,12.92,5345.689,60.39,352.716,425.653
15/08/2015,,,,,,,,,,,,,,,,,,,,,
16/08/2015,,,,,,,,,,,,,,,,,,,,,
17/08/2015,108.85,48.175,63.88,1840.93,36.43,35.14,210.59,211.87,151.34,275.89,121.63,120.94,18.27,5969.249,54.69,44.18,12.95,5365.844,59.95,348.681,423.16
18/08/2015,108.57,48.045,63.4,1835.21,36.01,34.76,209.98,211.27,150.58,274.38,120.66,120.29,18.22,5967.913,54.4,43.93,12.86,5363.286,59.6169,345.471,416.138
19/08/2015,107.6,47.65,62.84,1811.33,35.52,34.33,208.32,209.57,148.96,271.41,119.41,118.94,17.93,5852.451,53.88,43.51,12.72,5296.573,58.808,342.914,411.857
20/08/2015,105.26,46.6449,61.32,1795.2,34.98,33.79,203.97,205.12,145.61,265.36,116.39,116.13,17.67,5832.812,52.68,42.57,12.34,5244.033,57.8623,337.798,402.708
21/08/2015,102.23,45.17,59.92,1756.65,33.86,32.75,197.83,198.81,142.21,259.02,115.03,114.09,17.18,5670.325,51.53,41.65,11.92,5130.798,57,330.755,395.123
22/08/2015,,,,,,,,,,,,,,,,,,,,,
23/08/2015,,,,,,,,,,,,,,,,,,,,,
24/08/2015,98.12,43.45,57.85,1696.81,32.19,31.32,189.5,190.52,136.91,248.29,110.54,109.57,16.54,5428.586,50.07,40.53,11.5,4983.229,53.75,313.493,371.132
25/08/2015,96.95,42.875,58.4,1714.3,32.63,31.72,187.27,188.28,134.97,246.21,109.69,108.43,16.6,5579.967,50.51,40.78,11.57,4769.831,55.48,319.238,371.374
26/08/2015,100.47,44.455,59.78,1706.17,33.76,32.77,194.46,195.68,138.65,252.52,112.48,111.34,16.8,5427.642,51.37,41.46,12.03,4954.895,55.74,318.872,367.696
27/08/2015,102.9,45.545,60.51,1731.13,35.12,34.22,199.27,200.49,142.04,258.77,114.49,113.85,17.07,5564.652,51.91,41.91,12.25,4964.194,57.57,328.37,386.089
28/08/2015,102.98,45.575,60.42,1747.84,34.61,33.78,199.28,200.48,142.61,259.88,115.62,114.63,17.15,5609.558,51.72,41.81,12.31,5116.288,56.8001,331.017,383.508
29/08/2015,,,,,,,,,,,,,,,,,,,,,
30/08/2015,,,,,,,,,,,,,,,,,,,,,
31/08/2015,102.21,45.205,59.97,1736.81,34.54,33.84,197.67,198.75,141.61,258,115.2,114.06,17.06,5619.24,51.53,41.62,12.12,5055.296,56.6001,330.362,380.694
01/09/2015,99.21,43.865,57.96,1694.6,33.19,32.53,191.77,192.73,137.6,250.7,111.9,110.96,16.42,5430.226,50.1,40.43,11.57,4915.464,54.7296,324.458,369.689
02/09/2015,101.08,44.645,58.82,1689.9,33.69,33,195.41,196.54,139.67,254.52,113.91,112.57,16.73,5439.545,50.82,41,11.78,4866.21,55.53,322.214,365.385
03/09/2015,101.2,44.745,58.96,1704.05,33.84,33.13,195.55,196.71,140.34,255.65,113.73,112.86,16.74,5514.272,50.85,41.06,11.87,4893.409,55.82,322.847,365.321
04/09/2015,99.76,44.09,57.61,1671.12,32.78,32.14,192.59,193.66,138.66,252.57,112.87,111.64,16.35,5358.482,49.86,40.19,11.49,4836.889,53.98,319.612,363.302
05/09/2015,,,,,,,,,,,,,,,,,,,,,
06/09/2015,,,,,,,,,,,,,,,,,,,,,
07/09/2015,,,,1679.57,,,,,,,,,,5418.957,,,,4838.806,,315.967,360.819
08/09/2015,102.28,45.185,59.3,1691.38,33.88,33.16,197.43,198.67,142.02,258.74,115.45,114.29,16.93,5517.9,51.32,41.36,11.76,4725.816,56.76,321.623,373.976
09/09/2015,100.88,44.5604,59.06,1730.59,33.69,32.99,194.79,195.91,140.47,256,114.12,113.03,16.85,5595.414,51.02,41.14,11.74,4987.041,56.746,332.62,389.291
10/09/2015,101.4,44.795,59.45,1710.23,33.94,33.33,195.85,196.96,140.75,256.39,114.64,113.31,17,5554.501,51.54,41.53,11.73,4891.565,56.26,329.268,381.579
11/09/2015,101.86,45,59.44,1704.82,34.07,33.46,196.74,197.92,141.56,258,115.18,113.81,16.95,5511.471,51.46,41.49,11.74,4894.884,56.55,328.811,380.183
12/09/2015,,,,,,,,,,,,,,,,,,,,,
13/09/2015,,,,,,,,,,,,,,,,,,,,,
14/09/2015,101.47,44.805,58.99,1697.79,34.07,33.41,196.01,197.15,140.95,256.69,114.65,113.37,16.76,5475.065,50.91,41.05,11.71,4855.714,56.59,330.047,380.356
15/09/2015,102.75,45.405,59.39,1701.52,34.42,33.73,198.46,199.62,142.55,259.71,115.94,114.68,16.89,5512.036,51.28,41.33,11.8,4852.284,56.86,328.3,379.239
16/09/2015,103.62,45.8,60.3,1728.45,35.22,34.55,200.18,201.41,143.9,262.18,116.94,115.71,17.28,5653.107,52.05,42.01,11.9,4878.45,57.833,334.301,388.122
17/09/2015,103.48,45.72,60.33,1731.97,35.22,34.47,199.73,200.9,143.74,262.02,117.34,115.97,17.18,5618.3,52.24,42.13,11.89,4925.317,58.5,336.581,388.516
18/09/2015,101.84,44.97,58.82,1713.96,34.36,33.83,195.45,197.55,141.39,256.64,115.72,114.22,16.88,5565.853,50.91,41.05,11.51,4862.635,57.0532,339.17,391.727
19/09/2015,,,,,,,,,,,,,,,,,,,,,
20/09/2015,,,,,,,,,,,,,,,,,,,,,
21/09/2015,102.25,45.155,58.79,1698.97,34.44,33.77,196.46,198.59,142.14,258.19,115.51,114.26,16.89,5531.694,50.81,40.96,11.58,4839.638,55.66,334.153,388.576
22/09/2015,100.88,44.61,57.39,1658.34,33.77,33.14,193.91,196.09,140.23,254.54,113.76,112.54,16.36,5326.73,49.29,39.72,11.41,4859.394,54.7101,333.423,388.825
23/09/2015,100.68,44.53,57.12,1654.31,33.26,32.61,193.6,195.76,139.88,253.9,113.42,112.19,16.36,5369.107,49.09,39.57,11.41,4840.843,54.5,325.708,378.846
24/09/2015,100.32,44.4,56.96,1639.29,33.2,32.47,192.9,195.06,139.23,252.7,113.23,111.7,16.37,5322.772,48.97,39.41,11.33,4768.945,53.99,324.179,376.653
25/09/2015,99.61,44.12,57.46,1660.74,32.6898,32.4,192.85,193.85,138.46,252.3,111.42,110.01,16.46,5416.819,49.07,39.67,11.61,4797.093,54.078,323.836,377.393
26/09/2015,,,,,,,,,,,,,,,,,,,,,
27/09/2015,,,,,,,,,,,,,,,,,,,,,
28/09/2015,96.94,43.005,56.33,1638.09,31.96,31.71,188.01,189.01,134.97,246.03,108.3,106.87,16.03,5284.158,48.11,38.93,11.33,4802.659,53.18,322.686,377.414
29/09/2015,96.92,43.02,56.25,1609.5,32.22,31.86,188.12,189.04,134.84,245.62,107.53,106.32,16.02,5230.358,48.27,39.1,11.19,4584.057,52.607,318.956,366.02
30/09/2015,98.72,43.8,57.32,1644.4,33.09,32.78,191.63,192.71,136.61,248.89,109.2,107.95,16.39,5369.036,49.18,39.8,11.43,4711.494,54.231,324.524,373.341
01/10/2015,98.92,43.9,57.5,1654.98,33.2,32.96,192.13,193.24,136.31,248.35,109.01,107.87,16.45,5384.476,49.17,39.81,11.51,4827.501,54.34,326.486,373.341
02/10/2015,100.36,44.53,58.48,1668.87,34.07,33.84,195,196.07,138.27,252.11,110.63,109.53,16.89,5454.449,50.1,40.6,11.65,4853.044,55.01,329.538,385.99
03/10/2015,,,,,,,,,,,,,,,,,,,,,
04/10/2015,,,,,,,,,,,,,,,,,,,,,
05/10/2015,102.21,45.35,59.64,1702.14,34.75,34.57,198.47,199.62,140.95,256.87,113.27,111.98,17.16,5597.327,50.98,41.37,11.94,4873.223,56.264,334.78,392.179
06/10/2015,101.88,45.195,59.71,1719.73,34.66,34.51,197.79,198.87,140.44,255.85,112.49,111.55,17.19,5635.829,51.2,41.56,11.84,4916.877,56.2,337.304,392.174
07/10/2015,102.8,45.585,60.46,1729.51,35.52,35.43,199.41,200.51,142.21,259.21,114.48,113.17,17.48,5689.469,51.64,41.96,12.03,4989.115,57.9699,346.431,407.318
08/10/2015,103.69,45.995,60.94,1733.56,35.98,35.81,201.21,202.35,143.69,261.89,115.51,114.25,17.67,5718.751,52.12,42.33,12.07,4959.575,57.76,345.236,402.072
09/10/2015,103.83,46.045,61.05,1758.17,36.02,35.94,201.33,202.5,143.99,262.41,115.74,114.48,17.58,5764.211,52.13,42.37,12.1,5055.889,58.85,348.442,405.105
10/10/2015,,,,,,,,,,,,,,,,,,,,,
11/10/2015,,,,,,,,,,,,,,,,,,,,,
12/10/2015,103.85,46.065,60.93,1758.07,35.82,35.67,201.52,202.68,143.89,262.21,115.57,114.29,17.51,5733.171,51.93,42.22,12.12,5072.753,58.6388,352.443,411.095
13/10/2015,103.09,45.745,60.16,1741.44,35.18,35.09,200.25,201.37,142.52,259.69,113.99,112.99,17.2,5659.995,51.34,41.77,11.99,5025.866,57.706,349.393,408.34
14/10/2015,102.56,45.51,60.28,1731.71,35.45,35.36,199.29,200.36,141.49,257.81,112.87,112.12,17.35,5674.364,51.65,41.99,11.85,4940.918,57.9221,347.831,404.175
15/10/2015,104.11,46.2065,61.31,1753.89,36.26,36.22,202.35,203.43,143.15,260.82,115.57,113.9,17.68,5745.691,52.35,42.52,12.15,5035.243,59.44,354.816,412.521
16/10/2015,104.51,46.405,61.26,1763.18,36.37,36.25,203.27,204.33,143.18,260.79,115.42,113.9,17.64,5772.702,52.2,42.44,12.21,5069.048,58.877,355.567,414.703
17/10/2015,,,,,,,,,,,,,,,,,,,,,
18/10/2015,,,,,,,,,,,,,,,,,,,,,
19/10/2015,104.63,46.445,61.05,1754.61,36,35.88,203.37,204.49,143.6,261.7,115.64,114.04,17.58,5760.484,52.08,42.28,12.15,5013.162,58.5511,356.713,416.535
20/10/2015,104.51,46.385,60.8,1751.2,35.92,35.87,203.09,204.19,143.59,261.69,115.48,114.05,17.54,5747.566,52,42.15,12.08,5012.057,58.4,355.271,415.381
21/10/2015,103.69,46.0797,60.77,1758.67,35.4,35.35,201.85,203,142.04,258.79,113.72,112.54,17.43,5747.709,51.73,41.96,12.24,5104.953,58.0713,354.752,415.301
22/10/2015,105.21,46.7951,61.45,1759.62,36.17,36.08,205.26,206.34,143.07,260.67,114.72,113.36,17.6,5763.533,52.23,42.39,12.39,5056.624,59.137,353.308,412.313
23/10/2015,106.31,47.295,62.06,1777.37,36.41,36.29,207.51,208.66,143.81,261.98,115.85,114.15,17.7,5799.578,52.68,42.74,12.51,5128.512,59.445,358.28,417.402
24/10/2015,,,,,,,,,,,,,,,,,,,,,
25/10/2015,,,,,,,,,,,,,,,,,,,,,
26/10/2015,106.06,47.195,61.83,1779.25,36,35.96,207,208.18,143.43,261.33,115.06,113.61,17.62,5777.69,52.45,42.53,12.5,5177.814,59.0654,358.407,417.764
27/10/2015,105.71,47.045,61.29,1764.2,35.67,35.55,206.6,207.78,142.28,259.26,113.8,112.57,17.44,5712.496,51.94,42.13,12.4,5150.984,58.41,357.268,416.982
28/10/2015,107.1,47.655,61.69,1776.71,35.28,35.14,208.95,210.11,145.2,264.59,117.12,115.11,17.62,5779.763,52.32,42.44,12.52,5155.546,58.45,355.186,412.257
29/10/2015,106.94,47.6219,61.24,1759.41,34.89,34.81,208.83,210,144.46,263.07,115.87,114.37,17.51,5735.678,52.09,42.26,12.38,5129.444,57.517,350.867,408.651
30/10/2015,106.53,47.405,61.11,1771.66,34.84,34.87,207.93,209.05,144.21,262.71,115.34,114.08,17.47,5760.183,52.08,42.23,12.32,5186.884,57.35,350.357,407.238
31/10/2015,,,,,,,,,,,,,,,,,,,,,
01/11/2015,,,,,,,,,,,,,,,,,,,,,
02/11/2015,107.93,47.995,61.69,1763.33,35.5,35.56,210.39,211.6,146.39,266.67,117.74,116.19,17.64,5754.26,52.69,42.71,12.41,5080.317,57.8399,349.747,403.111
03/11/2015,108.2,48.1,61.67,1761.3,35.94,36.03,211,212.13,146.52,266.93,118.35,116.41,17.64,5767.041,52.52,42.62,12.4,5059.351,,353.01,406.101
04/11/2015,107.94,47.97,61.33,1761.35,35.74,35.74,210.36,211.58,146.31,266.64,118.29,116.2,17.65,5789.193,52.16,42.33,12.34,5091.443,58.49,358.123,415.893
05/11/2015,107.82,47.925,61.22,1758.31,35.79,35.8,210.15,211.32,146.38,266.7,118.38,116.26,17.36,5697.772,52.01,42.2,12.43,5139.775,58.32,356.195,416.581
06/11/2015,107.84,47.92,60.94,1743.48,35.39,35.3,210.04,211.24,146.2,266.39,119.22,116.61,17.17,5617.554,51.72,41.97,12.4,5101.048,57.002,353.378,414.937
07/11/2015,,,,,,,,,,,,,,,,,,,,,
08/11/2015,,,,,,,,,,,,,,,,,,,,,
09/11/2015,106.76,47.475,60.31,1735.72,34.56,34.42,208.08,209.21,144.89,264.14,117.82,115.39,17.04,5578.579,51.22,41.53,12.35,5189.549,56.1,349.514,411.436
10/11/2015,107,47.555,60.27,1729.29,34.47,34.27,208.56,209.72,145.71,265.46,118.17,115.7,17.01,5560.38,51.04,41.35,12.48,5186.829,55.78,344.605,404.763
11/11/2015,106.54,47.385,60.58,1743.29,34.51,34.34,207.74,208.91,144.85,263.87,117.14,114.84,17.1,5611.697,51.29,41.56,12.53,5216.092,55.754,343.739,403.305
12/11/2015,104.95,46.7,59.79,1728.63,34.15,34.01,204.84,205.97,141.73,258.32,114.9,112.57,16.7508,5514.046,50.5,40.92,12.41,5209.464,55.8299,346.216,411.325
13/11/2015,103.84,46.18,59.29,1712.18,33.7,33.54,202.54,203.67,140.5,255.82,114.07,111.69,16.62,5457.754,50.08,40.57,12.35,5185.193,54.71,341.215,402.941
14/11/2015,,,,,,,,,,,,,,,,,,,,,
15/11/2015,,,,,,,,,,,,,,,,,,,,,
16/11/2015,105.35,46.8638,60.0408,1706.61,34.43,34.19,205.62,206.82,142.25,259.25,115.05,112.83,16.95,5487.33,50.76,41.08,12.47,5125.947,55.3001,336.518,395.655
17/11/2015,105.22,46.83,60.2,1733.61,34.39,34.09,205.47,206.55,141.8,258.18,114.61,112.52,17.02,5603.251,50.84,41.21,12.5,5158.006,55.3601,339.952,399.617
18/11/2015,106.9,47.555,60.75,1731.12,34.66,34.4592,208.73,209.87,144.21,262.91,116.55,114.33,17.21,5612.342,51.41,41.63,12.56,5156.511,55.63,338.278,399.47
19/11/2015,106.76,47.535,61.06,1757.35,34.92,34.77,208.55,209.67,144.02,262.47,116.06,114.08,17.35,5692.923,51.68,41.87,12.56,5234.64,56.62,343.909,404.929
